"freq"	"prev"	"p.freq"	"p.prev"	"p"	"contaminant"
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Hyphomonas"	2.10084349669659e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__"	4.42320247866333e-05	17	NA	0.869920888696405	0.869920888696405	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__"	3.43681071490858e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus"	2.20523204828539e-05	9	NA	0.326790511762718	0.326790511762718	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Anaerospora"	1.97826622324818e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus"	0.00011194381910363	85	NA	0.981034519435466	0.981034519435466	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Phaeobacter"	2.48229708462482e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter"	4.24167115021022e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum"	2.9872214572023e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium"	7.06906504779055e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria"	8.34327631221119e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius"	3.15233529576835e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thioclava"	9.72399802684522e-09	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__"	1.46159337600185e-05	21	NA	0.645954786045818	0.645954786045818	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;__"	0.000124433724429656	5	NA	0.187541533512706	0.187541533512706	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__"	1.62404481044598e-05	26	NA	0.221805407934595	0.221805407934595	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter"	3.45663961190954e-05	21	NA	0.645954786045818	0.645954786045818	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Craurococcus"	1.38723240925508e-05	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconacetobacter"	3.67154262213056e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconobacter"	6.20239550950745e-06	6	NA	0.688653464613911	0.688653464613911	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Rhodopila"	5.06911748127304e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseococcus"	4.13057501156005e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas"	5.20444160295104e-05	24	NA	0.412988591912921	0.412988591912921	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Swaminathania"	1.21839038446309e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;__"	1.86195579273695e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__"	0.000124882918271713	90	NA	0.552459564563879	0.552459564563879	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Azospirillum"	5.30847045488314e-06	8	NA	0.734228084440366	0.734228084440366	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Elstera"	7.04521922571366e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Inquilinus"	4.38145174005662e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Novispirillum"	2.05926830375109e-08	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Reyranella"	7.64151065084839e-05	64	NA	0.448992363881174	0.448992363881174	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella"	3.02976770926599e-05	9	NA	0.754466035457225	0.754466035457225	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Stella"	2.47283277906023e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Telmatospirillum"	7.35896903787367e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Thalassobaculum"	1.37905393590268e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__"	7.37649153607791e-06	9	NA	0.754466035457225	0.754466035457225	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AEGEAN_112;g__"	2.29890903834767e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__"	2.49899919170408e-05	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Pelagibacter"	1.52322577965399e-05	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__"	2.9569421905974e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;__"	0.00798327395612047	976	NA	1	1	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__"	5.77310184019683e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Abies"	3.35717784155195e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Acanthamoeba"	6.01679134842203e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Cucumis"	1.33736468544113e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Ochromonas"	2.62915441727191e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Phytophthora"	4.54717230179844e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Raphanus"	8.8179757459982e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;__;__"	2.78637989493374e-05	11	NA	0.122652564108462	0.122652564108462	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__;g__"	8.07196671873495e-07	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;__"	3.71463728061113e-07	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__"	1.27648977347117e-05	18	NA	0.580555257304671	0.580555257304671	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter"	1.16385134714466e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythromicrobium"	9.56377497964034e-05	28	NA	0.498673153242565	0.498673153242565	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Lutibacterium"	3.75868914964168e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__"	6.74235993396806e-05	22	NA	0.912680664323773	0.912680664323773	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__"	6.00804837698317e-06	20	NA	0.897574003660353	0.897574003660353	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Blastomonas"	0.000609796078617892	197	NA	0.983035279103251	0.983035279103251	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter"	9.48182871399428e-05	54	NA	0.693525234493525	0.693525234493525	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium"	0.000400218283232953	124	NA	0.747997500597847	0.747997500597847	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium"	0.00594339061293772	436	NA	0.999390227400109	0.999390227400109	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	0.000579618007813068	205	NA	0.975809441142102	0.975809441142102	FALSE
"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis"	8.62355980308123e-06	9	NA	0.754466035457225	0.754466035457225	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;__;__;__"	9.70043281179382e-06	9	NA	0.754466035457225	0.754466035457225	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__"	0.000128331974175203	93	NA	0.5	0.5	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003;g__"	3.085072476617e-07	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5;g__"	8.92636680665962e-06	10	NA	0.359273273478853	0.359273273478853	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;__;__"	1.49427982543499e-05	12	NA	0.806447571498485	0.806447571498485	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__"	1.31706841535707e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;__"	6.42382599950164e-05	29	NA	0.519009465869449	0.519009465869449	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__"	3.0088915507031e-05	39	NA	0.693528446980674	0.693528446980674	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter"	0.000718566458841686	284	NA	0.999273364676006	0.999273364676006	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Alcaligenes"	1.23523839195174e-05	14	NA	0.185594704366527	0.185594704366527	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Bordetella"	3.18661429845849e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Oligella"	6.31588153517716e-06	6	NA	0.688653464613911	0.688653464613911	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Pigmentiphaga"	9.34950232368298e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella"	0.000350602963614045	99	NA	0.499999999999999	0.499999999999999	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__"	2.45209658216811e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia"	9.45097203725817e-05	43	NA	0.748151243842432	0.748151243842432	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia"	8.00392170339407e-05	40	NA	0.707980849115925	0.707980849115925	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__"	0.00133985193682072	445	NA	0.998358439177929	0.998358439177929	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__"	2.29341363312683e-05	15	NA	0.847487812704778	0.847487812704778	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax"	0.000706432190576064	364	NA	0.999114095803699	0.999114095803699	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Alicycliphilus"	1.60692424917695e-05	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquabacterium"	0.000117365359696656	25	NA	0.434995347052063	0.434995347052063	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquincola"	4.90625259160923e-06	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Azohydromonas"	7.32825869648444e-06	9	NA	0.754466035457225	0.754466035457225	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas"	7.25218818717069e-05	53	NA	0.680481319346586	0.680481319346586	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter"	7.71403062213164e-06	5	NA	0.663037536717657	0.663037536717657	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia"	6.53409696494367e-05	42	NA	0.903056200485363	0.903056200485363	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga"	1.81864383241303e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hylemonella"	3.84456315814716e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans"	6.54712295974225e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium"	1.70237764699437e-05	27	NA	0.477872759240451	0.477872759240451	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Paucibacter"	7.56191011429676e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas"	6.1684545711727e-05	21	NA	0.905426278464294	0.905426278464294	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas"	7.15703318072153e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhodoferax"	1.03077044563214e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax"	5.29903638327226e-06	8	NA	0.734228084440366	0.734228084440366	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Schlegelella"	6.7679072312696e-05	43	NA	0.529539183888498	0.529539183888498	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Tepidimonas"	0.001201025836127	472	NA	0.999953070666482	0.999953070666482	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax"	4.08924445605423e-06	9	NA	0.0850750931670529	0.0850750931670529	TRUE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;__"	0.000277169027760186	200	NA	0.985048629890315	0.985048629890315	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__"	7.30650938382307e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus"	4.44478013365309e-05	29	NA	0.519009465869449	0.519009465869449	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Duganella"	3.21405524356721e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum"	1.91845168128318e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium"	5.28248311446504e-05	40	NA	0.889618338210123	0.889618338210123	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia"	0.000127654641961567	84	NA	0.948774400614166	0.948774400614166	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter"	3.02778715769252e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Polynucleobacter"	2.5354265444221e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia"	0.000268540846640328	135	NA	0.973741272040095	0.973741272040095	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__EC94;f__;g__"	2.92324347032766e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__"	1.16238906773028e-05	11	NA	0.790465100171098	0.790465100171098	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae;g__Gallionella"	1.4539544219979e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus"	7.85845893261596e-06	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__"	2.50266908063145e-06	7	NA	0.0525089978318618	0.0525089978318618	TRUE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;__;__"	4.59533059267817e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera"	1.05600329140458e-05	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;__"	5.47730844992273e-05	26	NA	0.936574143854769	0.936574143854769	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__"	0.00045420208162526	132	NA	0.994835105638558	0.994835105638558	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Conchiformibius"	2.31739912185158e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella"	1.26457070940178e-05	7	NA	0.712335303994509	0.712335303994509	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella"	2.19586499546934e-05	20	NA	0.897574003660353	0.897574003660353	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria"	0.00671384559008809	823	NA	0.999999999933841	0.999999999933841	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vitreoscilla"	1.28656365424091e-05	9	NA	0.326790511762718	0.326790511762718	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella"	1.82128201330691e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__"	1.87481521417149e-07	2	NA	0.572954341826041	0.572954341826041	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__Nitrosomonas"	2.67003161851443e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;__"	3.79138360508145e-06	8	NA	0.293313925313874	0.293313925313874	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Azospira"	0.000266911517899536	125	NA	0.918184010854976	0.918184010854976	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Azovibrio"	6.38207476361896e-09	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Candidatus Accumulibacter"	1.99256565782802e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dechloromonas"	9.00844951736755e-07	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Hydrogenophilus"	9.98949105540971e-07	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Methyloversatilis"	1.09092312540978e-05	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Petrobacter"	2.78365452753442e-05	20	NA	0.625167098203047	0.625167098203047	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio"	1.52439019742713e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Rhodocyclus"	1.60115851583021e-06	4	NA	0.635330828733136	0.635330828733136	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Uliginosibacterium"	3.77585709636632e-08	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Z-35"	9.62518305173128e-09	1	NA	NA	NA	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Zoogloea"	3.1441319742852e-05	7	NA	0.712335303994509	0.712335303994509	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__;g__"	1.11783839856629e-06	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__"	0.000134090829931335	82	NA	0.768218937493131	0.768218937493131	FALSE
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__;g__"	1.1456325919019e-07	3	NA	0.605364056955314	0.605364056955314	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;__;__;__"	2.25679362642495e-06	3	NA	0.113498968522808	0.113498968522808	FALSE
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__"	3.41246231761736e-07	6	NA	0.688653464613911	0.688653464613911	FALSE
